scenario,detection_rate,estimated_true_value_usd
baseline_10_30,0.11441995173432568,267612033003.83282
baseline_10_30,0.20637837285876895,148369015007.09882
baseline_10_30,0.28587219946973924,107111345407.56416
baseline_10_30,0.1469365313539944,208390354785.59314
baseline_10_30,0.15743635934570932,194492276289.14822
baseline_10_30,0.20857818330931754,146804212281.46475
baseline_10_30,0.28017984709845295,109287503069.63957
baseline_10_30,0.21466895374907283,142638958102.97427
baseline_10_30,0.2556171332314553,119789137420.99397
baseline_10_30,0.1263204412777644,242400640704.643
baseline_10_30,0.2753684019777956,111197057033.04472
baseline_10_30,0.15843797888976824,193262727247.5308
baseline_10_30,0.1024470989030448,298887486592.4902
baseline_10_30,0.2877841977169563,106399712502.41853
baseline_10_30,0.20480036536530485,149512213248.281
baseline_10_30,0.11597182790999261,264030984521.4138
baseline_10_30,0.2718319256755749,112643707407.52419
baseline_10_30,0.24541754816866337,124767589474.81458
baseline_10_30,0.1186045571331102,258170146577.5741
baseline_10_30,0.273691667349551,111878290619.33461
baseline_10_30,0.13345345219532723,229444464688.75583
baseline_10_30,0.29425228339884774,104060894774.15837
baseline_10_30,0.17539506374083663,174578207885.4146
baseline_10_30,0.17456254090970127,175410805435.41522
baseline_10_30,0.20821970034792628,147056958821.17947
baseline_10_30,0.2711126597093895,112942552858.45232
baseline_10_30,0.2448053584592454,125079598308.3879
baseline_10_30,0.16473174100886845,185878906592.5969
baseline_10_30,0.12167791147263574,251649256050.1379
baseline_10_30,0.12927469513145792,236861172781.6186
baseline_10_30,0.19541707048032186,156691305547.46863
baseline_10_30,0.2860328217246282,107051196835.38347
baseline_10_30,0.16115364835908014,190005973874.05063
baseline_10_30,0.2593072466182836,118084458877.07141
baseline_10_30,0.29435676692162377,104023957798.04283
baseline_10_30,0.1661618405328345,184279108859.369
baseline_10_30,0.18107663977708244,169100530789.1664
baseline_10_30,0.12402626329814959,246884450805.51065
baseline_10_30,0.1765923479269437,173394579432.68805
baseline_10_30,0.10666754175621912,287061606517.5989
baseline_10_30,0.29597386252702806,103455607999.93654
baseline_10_30,0.27322545613967253,112069191254.89659
baseline_10_30,0.21651235016871834,141424523247.57648
baseline_10_30,0.21062408552755935,145378225966.54926
baseline_10_30,0.23360210217968372,131078254921.99849
baseline_10_30,0.18278808905872224,167517238445.36902
baseline_10_30,0.17085287279669908,179219438330.77246
baseline_10_30,0.27744022638347965,110366677172.11255
baseline_10_30,0.10896093620486874,281019574228.4299
baseline_10_30,0.117770918006921,259997598881.10815
baseline_10_30,0.21453338994231486,142729091765.42017
baseline_10_30,0.13681139735147171,223812902233.27972
baseline_10_30,0.16422141732115894,186456531671.147
baseline_10_30,0.18348538536784018,166880625606.43686
baseline_10_30,0.23812880173388998,128586528285.82024
baseline_10_30,0.23598510664289382,129754611786.4103
baseline_10_30,0.29056132782664273,105382764213.1791
baseline_10_30,0.20175694874764077,151767540547.62823
baseline_10_30,0.28525164016197607,107344364023.41492
baseline_10_30,0.13204469808754446,231892354205.10736
baseline_10_30,0.23135065857626821,132353873934.3114
baseline_10_30,0.126556985010022,241947577191.40137
baseline_10_30,0.10479029451278273,292204121022.7552
baseline_10_30,0.14342872277882518,213486917449.86987
baseline_10_30,0.1840078443194303,166406796476.9369
baseline_10_30,0.26830083605705324,114126203815.89885
baseline_10_30,0.16694179357047745,183418155783.12018
baseline_10_30,0.16098553252256892,190204395513.18448
baseline_10_30,0.2465042670720861,124217549105.82933
baseline_10_30,0.1011018850074743,302864342218.3436
baseline_10_30,0.20852271837923678,146843260714.33118
baseline_10_30,0.24581140700636794,124567676792.27385
baseline_10_30,0.14418510579858218,212366982915.68213
baseline_10_30,0.11620943040732541,263491145189.30765
baseline_10_30,0.17821159085293445,171819104207.9412
baseline_10_30,0.24842647702398407,123256410776.48552
baseline_10_30,0.2750106285910027,111341718160.87073
baseline_10_30,0.2981029173156767,102716726745.07257
baseline_10_30,0.18957325514326653,161521496672.52744
baseline_10_30,0.19417128925304558,157696619400.4042
baseline_10_30,0.17453720381571286,175436269347.78885
baseline_10_30,0.17051367523625266,179575953995.46707
baseline_10_30,0.1730423126914564,176951841567.33203
baseline_10_30,0.15700808055685767,195022802592.21933
baseline_10_30,0.15347683154346986,199509955945.04865
baseline_10_30,0.29678212754438205,103173854009.26562
baseline_10_30,0.20527667350735807,149165296653.76593
baseline_10_30,0.2995848976584846,102208609776.88246
baseline_10_30,0.24676059562275604,124088515115.41562
baseline_10_30,0.11944394902182816,256355856873.3151
baseline_10_30,0.22712678520445545,134815256915.9098
baseline_10_30,0.16693646787559374,183424007285.46872
baseline_10_30,0.26646304884254896,114913328631.6053
baseline_10_30,0.10855771604199833,282063376204.204
baseline_10_30,0.12679207938277012,241498964674.1634
baseline_10_30,0.15089138852936013,202928452035.98425
baseline_10_30,0.20248386616225714,151222694825.89966
baseline_10_30,0.12315499059008199,248631060366.37744
baseline_10_30,0.17891916596633173,171139607847.18445
baseline_10_30,0.2039911562267374,150105310770.37885
baseline_10_30,0.1620663875702752,188935882133.7695
baseline_10_30,0.21123411040500809,144958386887.01367
baseline_10_30,0.1504364452312346,203542139358.30072
baseline_10_30,0.15333944678010422,199688707262.22214
baseline_10_30,0.228778099725208,133842163811.14311
baseline_10_30,0.21013145166569872,145719051846.35278
baseline_10_30,0.15524505512154796,197237560164.7956
baseline_10_30,0.2988360716536524,102464724992.47592
baseline_10_30,0.23265363848165654,131612624241.15303
baseline_10_30,0.2324818261507067,131709890647.42531
baseline_10_30,0.19440624665169728,157506028881.2792
baseline_10_30,0.10880524692719545,281421684749.377
baseline_10_30,0.24693165197361625,124002555586.08977
baseline_10_30,0.1977167448037385,154868804512.32446
baseline_10_30,0.19945598196680725,153518363289.39496
baseline_10_30,0.17321329032342786,176777173637.47702
baseline_10_30,0.18593439979002804,164682575867.6288
baseline_10_30,0.2687874875206462,113919573348.7085
baseline_10_30,0.2982784915909664,102656265077.9835
baseline_10_30,0.20570690476142836,148853320870.9523
baseline_10_30,0.19295270281673613,158692547203.68408
baseline_10_30,0.13248104167752636,231128586491.31247
baseline_10_30,0.11316237258541506,270586019011.85132
baseline_10_30,0.12827804759190714,238701449504.71713
baseline_10_30,0.13384708442506277,228769689166.944
baseline_10_30,0.179087414816673,170978825793.91943
baseline_10_30,0.23586162938774732,129822540356.85042
baseline_10_30,0.2358069032955592,129852669586.36987
baseline_10_30,0.16922452765883703,180943958440.55597
baseline_10_30,0.10960399406278382,279370803606.6948
baseline_10_30,0.1261410456288193,242745378771.6785
baseline_10_30,0.16398042202791177,186730559179.87173
baseline_10_30,0.2950841830231094,103767526900.70589
baseline_10_30,0.23147718817069154,132281526926.29039
baseline_10_30,0.19348415764601468,158256656629.44797
baseline_10_30,0.1998972084520177,153179507292.4854
baseline_10_30,0.2491819256006174,122882732469.53131
baseline_10_30,0.1333414102609283,229637258522.34848
baseline_10_30,0.15251399498400137,200769482846.70767
baseline_10_30,0.15853442433839654,193145154609.85098
baseline_10_30,0.11338758031841581,270048587454.072
baseline_10_30,0.23811753340234923,128592613329.67104
baseline_10_30,0.18527814218195482,165265883709.86795
baseline_10_30,0.14022798397490524,218359809731.72238
baseline_10_30,0.279871969461333,109407726535.66434
baseline_10_30,0.1853343498172912,165215762377.61484
baseline_10_30,0.1459125762441578,209852753532.26672
baseline_10_30,0.1091547304240393,280520649731.54663
baseline_10_30,0.1712514421676445,178802324303.04495
baseline_10_30,0.16724897044649228,183081281864.27063
baseline_10_30,0.12408553150558561,246766528928.03204
baseline_10_30,0.1689298592566993,181259583323.8345
baseline_10_30,0.2558144349603522,119696747779.57324
baseline_10_30,0.2253338910287465,135887929507.75885
baseline_10_30,0.16239041980568308,188558881345.7315
baseline_10_30,0.2718980665064792,112616306151.97354
baseline_10_30,0.186973644734928,163767230099.3727
baseline_10_30,0.2337400717002374,131000883490.32634
baseline_10_30,0.1325796416651691,230956695275.69516
baseline_10_30,0.15703358190508948,194991132013.59714
baseline_10_30,0.16226620310026219,188703225408.58078
baseline_10_30,0.24781132971722272,123562372772.72171
baseline_10_30,0.285243803586568,107347313122.37071
baseline_10_30,0.16768041470667866,182610210938.3901
baseline_10_30,0.11506770131491346,266105566982.8938
baseline_10_30,0.2858046101739132,107136675931.12247
baseline_10_30,0.21517960672978448,142300454792.9819
baseline_10_30,0.16883463767431262,181361812490.69623
baseline_10_30,0.19373003337766348,158055802530.78995
baseline_10_30,0.28365072180305384,107950213224.14862
baseline_10_30,0.24947378513355456,122738971886.08804
baseline_10_30,0.18377149712990973,166620811050.89795
baseline_10_30,0.1955776461425403,156562656846.30865
baseline_10_30,0.17654779469993778,173438336920.9772
baseline_10_30,0.13068245461663833,234309617076.36002
baseline_10_30,0.1043876591258468,293331186427.9716
baseline_10_30,0.18080077622840832,169358542250.61746
baseline_10_30,0.24287182062331078,126075375155.66516
baseline_10_30,0.12380507065653386,247325539555.41345
baseline_10_30,0.18959456577345382,161503341485.0681
baseline_10_30,0.19556524103392073,156572587940.16605
baseline_10_30,0.2120310509504886,144413545858.30658
baseline_10_30,0.22011220064660156,139111579502.96967
baseline_10_30,0.23497337070456162,130313302345.7491
baseline_10_30,0.2660117279955326,115108292895.78375
baseline_10_30,0.2220205368445314,137915871815.3398
baseline_10_30,0.1550078617483034,197539373516.05634
baseline_10_30,0.15711409088653067,194891213939.15903
baseline_10_30,0.17424963335931254,175725798152.37167
baseline_10_30,0.23612260574042337,129679052980.99655
baseline_10_30,0.21926603260851374,139648424042.4679
baseline_10_30,0.1527451948348783,200465591948.24124
baseline_10_30,0.14566941853007698,210203048854.08087
baseline_10_30,0.26054278112097967,117524483956.45723
baseline_10_30,0.13658601985776958,224182210827.35153
baseline_10_30,0.1011731032779306,302651148455.0129
baseline_10_30,0.17768278833280743,172330455792.20914
baseline_10_30,0.18882000791716264,162165843744.99503
baseline_10_30,0.22981970042134217,133235557455.1945
baseline_10_30,0.278225653987126,110055113398.13463
baseline_10_30,0.10701625320417106,286126218990.3493
baseline_10_30,0.16860986872327685,181603580690.03207
baseline_10_30,0.2789655473944294,109763216948.54124
baseline_10_30,0.15613527418652912,196112992783.6969
baseline_10_30,0.12001988915059858,255125680556.17645
baseline_10_30,0.14643423284136084,209105175106.12146
baseline_10_30,0.2972031582210973,103027693524.85878
baseline_10_30,0.1087180917743985,281647289793.8953
baseline_10_30,0.2791838742886621,109677380106.00003
baseline_10_30,0.21915357503674007,139720083939.72125
baseline_10_30,0.18493258074577304,165574696337.13095
baseline_10_30,0.13111312088606006,233539982062.00015
baseline_10_30,0.22616744624768267,135387105473.57147
baseline_10_30,0.16913869584553887,181035781000.61923
baseline_10_30,0.14522409336440567,210847629965.84354
baseline_10_30,0.27818805878519776,110069986589.41936
baseline_10_30,0.2576021029937939,118866094429.98616
baseline_10_30,0.2928245328287435,104568273716.77673
baseline_10_30,0.16506464752102135,185504021361.83508
baseline_10_30,0.2090451894709871,146476252227.14355
baseline_10_30,0.1596196653362299,191831976563.31177
baseline_10_30,0.16121034966002978,189939144505.28128
baseline_10_30,0.1300364314895378,235473671101.8319
baseline_10_30,0.12653656750858341,241986617012.87457
baseline_10_30,0.12653079224150915,241997662050.3464
baseline_10_30,0.294614448021957,103932974453.2463
baseline_10_30,0.17508811993352322,174884257775.16525
baseline_10_30,0.21588459165819932,141835763565.29828
baseline_10_30,0.1472873644603811,207893976594.71225
baseline_10_30,0.23971568158662185,127735305830.45587
baseline_10_30,0.26708061053801707,114647618328.19292
baseline_10_30,0.21997849959468688,139196130332.0158
baseline_10_30,0.12042534007240013,254266717298.98688
baseline_10_30,0.21023053771640965,145650371408.59317
baseline_10_30,0.17747344123305675,172533736242.89603
baseline_10_30,0.29247041895020254,104694881655.8329
baseline_10_30,0.1913134598280042,160052282402.66858
baseline_10_30,0.23682349340653752,129295263148.82936
baseline_10_30,0.1595740404671366,191886824512.2199
baseline_10_30,0.18867372207791872,162291577028.29315
baseline_10_30,0.13425763769087307,228070122686.99335
baseline_10_30,0.1817353221101966,168487642051.53555
baseline_10_30,0.20379912886183782,150246745758.08292
baseline_10_30,0.18039857928348005,169736125536.25778
baseline_10_30,0.17574127096093367,174234291879.1683
baseline_10_30,0.27022916066340685,113311812184.33824
baseline_10_30,0.290203216142661,105512806876.58115
baseline_10_30,0.28296269718966366,108212694478.59166
baseline_10_30,0.2782212809076217,110056843243.3829
baseline_10_30,0.10426684650162638,293671065417.1909
baseline_10_30,0.26487560307984803,115602024285.31226
baseline_10_30,0.15389523031076055,198967543295.47485
baseline_10_30,0.2601607036618891,117697082875.42914
baseline_10_30,0.10748775307098256,284871113452.3618
baseline_10_30,0.17119463503590698,178861655877.2472
baseline_10_30,0.2741830836299404,111677771999.7881
baseline_10_30,0.27566402308860566,111077809707.4394
baseline_10_30,0.11668639460002109,262414105815.7074
baseline_10_30,0.1703028112864237,179798299678.82816
baseline_10_30,0.19532739991636938,156763239120.23367
baseline_10_30,0.2891927071747829,105881494035.45314
baseline_10_30,0.12496289560142071,245033981906.8277
baseline_10_30,0.21857503477762943,140089905194.22858
baseline_10_30,0.10193260276418244,300396095748.30536
baseline_10_30,0.2919327501577767,104887704045.79303
baseline_10_30,0.28082008764919353,109038338945.59094
baseline_10_30,0.1220687182733369,250843593124.8046
baseline_10_30,0.17671200536717277,173277168329.34277
baseline_10_30,0.2478415330379519,123547314788.1734
baseline_10_30,0.20970323396096982,146016612721.9687
baseline_10_30,0.16305143242048642,187794461203.24966
baseline_10_30,0.1879046994138038,162955774897.31433
baseline_10_30,0.10494004035268366,291787155759.7535
baseline_10_30,0.26018703872168875,117685170061.74327
baseline_10_30,0.1531917724062202,199881203924.10852
baseline_10_30,0.2414545599429764,126815397096.06143
baseline_10_30,0.14411192530150463,212474823549.55136
baseline_10_30,0.19495611170322893,157061790124.5113
baseline_10_30,0.25328899487350065,120890194677.09544
baseline_10_30,0.1581170171627673,193655031250.0685
baseline_10_30,0.24152465938128445,126778590551.63646
baseline_10_30,0.19676474990135137,155618096814.46924
baseline_10_30,0.17540409684500274,174569217313.5561
baseline_10_30,0.10863293074505342,281868082632.1866
